"","ESTAT_MNE","Var","VarID","Value"
"2745","Hsbc Holdings Plc","officer.name","462","DENYS EAMONN CONNOLLY"
"2746","Hsbc Holdings Plc","officer.position","463","director"
"2747","Hsbc Holdings Plc","officer.start_date","464","1992-06-30"
"2748","Hsbc Holdings Plc","officer.end_date","465","2001-05-25"
"2749","Hsbc Holdings Plc","officer.occupation","467","CHARTERED ACCOUNTANT"
"2750","Hsbc Holdings Plc","officer.name","470","JOHN DAVID COOMBE"
"2751","Hsbc Holdings Plc","officer.position","471","director"
"2752","Hsbc Holdings Plc","officer.start_date","472","2005-03-01"
"2753","Hsbc Holdings Plc","officer.end_date","473","2014-05-23"
"2754","Hsbc Holdings Plc","officer.occupation","475","COMPANY DIRECTOR"
"2755","Hsbc Holdings Plc","officer.name","478","WILLIAM ROBERT PATRICK DALTON"
"2756","Hsbc Holdings Plc","officer.position","479","director"
"2757","Hsbc Holdings Plc","officer.start_date","480","1998-04-01"
"2758","Hsbc Holdings Plc","officer.end_date","481","2004-05-28"
"2759","Hsbc Holdings Plc","officer.occupation","483","EXECUTIVE DIR, HSBC HOLDINGS P"
"2760","Hsbc Holdings Plc","officer.name","486","CHARLES FRANCIS WIENER DE CROISSET"
"2761","Hsbc Holdings Plc","officer.position","487","director"
"2762","Hsbc Holdings Plc","officer.start_date","488","2000-09-01"
"2763","Hsbc Holdings Plc","officer.end_date","489","2004-02-27"
"2764","Hsbc Holdings Plc","officer.occupation","491","BANKER"
"2765","Hsbc Holdings Plc","officer.name","494","RICHARD DELBRIDGE"
"2766","Hsbc Holdings Plc","officer.position","495","director"
"2767","Hsbc Holdings Plc","officer.start_date","496","1993-01-01"
"2768","Hsbc Holdings Plc","officer.end_date","497","1995-11-30"
"2769","Hsbc Holdings Plc","officer.occupation","499","GROUP FINANCE DIRECTOR"
"2770","Hsbc Holdings Plc","officer.name","502","LYDIA SELINA DUNN"
"2771","Hsbc Holdings Plc","officer.position","503","director"
"2772","Hsbc Holdings Plc","officer.start_date","504","1992-06-30"
"2773","Hsbc Holdings Plc","officer.end_date","505","2008-05-30"
"2774","Hsbc Holdings Plc","officer.occupation","507","EXECUTIVE DIRECTOR"
"2775","Hsbc Holdings Plc","officer.name","510","JOSE LUIS DURAN"
"2776","Hsbc Holdings Plc","officer.position","511","director"
"2777","Hsbc Holdings Plc","officer.start_date","512","2008-01-01"
"2778","Hsbc Holdings Plc","officer.end_date","513","2010-05-28"
"2779","Hsbc Holdings Plc","officer.occupation","515","COMPANY DIRECTOR"
"2780","Hsbc Holdings Plc","officer.name","518","DAVID GORDON ELDON"
"2781","Hsbc Holdings Plc","officer.position","519","director"
"2782","Hsbc Holdings Plc","officer.start_date","520","1999-01-01"
"2783","Hsbc Holdings Plc","officer.end_date","521","2005-05-27"
"2784","Hsbc Holdings Plc","officer.occupation","523","BANKER"
"2785","Hsbc Holdings Plc","officer.name","526","JONATHAN DOUGLAS EVANS"
"2786","Hsbc Holdings Plc","officer.position","527","director"
"2787","Hsbc Holdings Plc","officer.start_date","528","2013-08-06"
"2788","Hsbc Holdings Plc","officer.end_date","529","2019-04-12"
"2789","Hsbc Holdings Plc","officer.occupation","531","COMPANY DIRECTOR"
"2790","Hsbc Holdings Plc","officer.name","534","JOACHIM FABER"
"2791","Hsbc Holdings Plc","officer.position","535","director"
"2792","Hsbc Holdings Plc","officer.start_date","536","2012-03-01"
"2793","Hsbc Holdings Plc","officer.end_date","537","2018-04-20"
"2794","Hsbc Holdings Plc","officer.occupation","539","NONE"
"2795","Hsbc Holdings Plc","officer.name","542","RONA ALISON FAIRHEAD"
"2796","Hsbc Holdings Plc","officer.position","543","director"
"2797","Hsbc Holdings Plc","officer.start_date","544","2004-03-01"
"2798","Hsbc Holdings Plc","officer.occupation","546","CHIEF EXECUTIVE, FINANCIAL TIM"
"2799","Hsbc Holdings Plc","officer.name","549","RENATO FASSBIND"
"2800","Hsbc Holdings Plc","officer.position","550","director"
"2801","Hsbc Holdings Plc","officer.start_date","551","2013-01-01"
"2802","Hsbc Holdings Plc","officer.end_date","552","2014-09-01"
"2803","Hsbc Holdings Plc","officer.occupation","554","VICE CHAIRMAN, SWISS RE LTD."
"2804","Hsbc Holdings Plc","officer.name","557","ALEXANDER ANDREW FLOCKHART"
"2805","Hsbc Holdings Plc","officer.position","558","director"
"2806","Hsbc Holdings Plc","officer.start_date","559","2008-05-01"
"2807","Hsbc Holdings Plc","officer.end_date","560","2012-07-31"
"2808","Hsbc Holdings Plc","officer.occupation","562","NON-EXECUTIVE DIRECTOR"
"2809","Hsbc Holdings Plc","officer.name","565","WILLIAM KWOK LUN FUNG"
"2810","Hsbc Holdings Plc","officer.position","566","director"
"2811","Hsbc Holdings Plc","officer.start_date","567","1998-05-02"
"2812","Hsbc Holdings Plc","officer.end_date","568","2010-05-28"
"2813","Hsbc Holdings Plc","officer.occupation","570","GROUP MANAGING DIR I"
"2814","Hsbc Holdings Plc","officer.name","573","MICHAEL FRANCIS GEOGHEGAN"
"2815","Hsbc Holdings Plc","officer.position","574","director"
"2816","Hsbc Holdings Plc","officer.start_date","575","2004-03-01"
"2817","Hsbc Holdings Plc","officer.end_date","576","2010-12-31"
"2818","Hsbc Holdings Plc","officer.occupation","578","BANKER"
"2819","Hsbc Holdings Plc","officer.name","581","JOSE FRANCISCO GIL DIAZ"
"2820","Hsbc Holdings Plc","officer.position","582","director"
"2821","Hsbc Holdings Plc","officer.start_date","583","2007-01-02"
"2822","Hsbc Holdings Plc","officer.end_date","584","2007-03-05"
"2823","Hsbc Holdings Plc","officer.occupation","586","ECONOMIST"
"2824","Hsbc Holdings Plc","officer.name","589","BRIAN LEES GOLDTHORPE"
"2825","Hsbc Holdings Plc","officer.position","590","director"
"2826","Hsbc Holdings Plc","officer.start_date","591","1992-06-30"
"2827","Hsbc Holdings Plc","officer.end_date","592","1992-09-18"
"2828","Hsbc Holdings Plc","officer.occupation","594","DIRECTOR AND DEPUTY GROUP CHIEF EXECUTIV"
"2829","Hsbc Holdings Plc","officer.name","597","JOHN MALCOLM GRAY"
"2830","Hsbc Holdings Plc","officer.position","598","director"
"2831","Hsbc Holdings Plc","officer.start_date","599","1992-06-30"
"2832","Hsbc Holdings Plc","officer.end_date","600","1996-05-31"
"2833","Hsbc Holdings Plc","officer.occupation","602","BANKER"
"2834","Hsbc Holdings Plc","officer.name","605","STEPHEN KEITH GREEN"
"2835","Hsbc Holdings Plc","officer.position","606","director"
"2836","Hsbc Holdings Plc","officer.start_date","607","1998-03-01"
"2837","Hsbc Holdings Plc","officer.end_date","608","2010-12-03"
"2838","Hsbc Holdings Plc","officer.occupation","610","BANKER"
"2839","Hsbc Holdings Plc","officer.name","613","SHARON HINTZE"
"2840","Hsbc Holdings Plc","officer.position","614","director"
"2841","Hsbc Holdings Plc","officer.start_date","615","2001-03-01"
"2842","Hsbc Holdings Plc","officer.end_date","616","2007-05-25"
"2843","Hsbc Holdings Plc","officer.occupation","618","COMPANY DIRECTOR"
"2844","Hsbc Holdings Plc","officer.name","621","JOSEPH EDWARD HOTUNG"
"2845","Hsbc Holdings Plc","officer.position","622","director"
"2846","Hsbc Holdings Plc","officer.start_date","623","1992-06-30"
"2847","Hsbc Holdings Plc","officer.end_date","624","1998-05-29"
"2848","Hsbc Holdings Plc","officer.occupation","626","PRIVATE INVESTOR"
"2849","Hsbc Holdings Plc","officer.name","629","JAMES WYNDHAM JOHN HUGHES-HALLETT"
"2850","Hsbc Holdings Plc","officer.position","630","director"
"2851","Hsbc Holdings Plc","officer.start_date","631","2005-03-01"
"2852","Hsbc Holdings Plc","officer.end_date","632","2014-05-23"
"2853","Hsbc Holdings Plc","officer.occupation","634","COMPANY DIRECTOR"
"2854","Hsbc Holdings Plc","officer.name","637","ALAN WAYNE JEBSON"
"2855","Hsbc Holdings Plc","officer.position","638","director"
"2856","Hsbc Holdings Plc","officer.start_date","639","2000-01-01"
"2857","Hsbc Holdings Plc","officer.end_date","640","2006-05-26"
"2858","Hsbc Holdings Plc","officer.occupation","642","GROUP CHIEF OPERATING OFFICER"
"2859","Hsbc Holdings Plc","officer.name","645","JOHN KEMP WELCH"
"2860","Hsbc Holdings Plc","officer.position","646","director"
"2861","Hsbc Holdings Plc","officer.start_date","647","2000-09-01"
"2862","Hsbc Holdings Plc","officer.end_date","648","2006-05-26"
"2863","Hsbc Holdings Plc","officer.occupation","650","COMPANY DIRECTOR"
"2864","Hsbc Holdings Plc","officer.name","653","NORTHRUP RAND KNOX"
"2865","Hsbc Holdings Plc","officer.position","654","director"
"2866","Hsbc Holdings Plc","officer.start_date","655","1992-06-30"
"2867","Hsbc Holdings Plc","officer.end_date","656","1996-12-15"
"2868","Hsbc Holdings Plc","officer.occupation","658","CHAIRMAN"
"2869","Hsbc Holdings Plc","officer.name","661","HON CHIU LEE"
"2870","Hsbc Holdings Plc","officer.position","662","director"
"2871","Hsbc Holdings Plc","officer.start_date","663","1992-06-30"
"2872","Hsbc Holdings Plc","officer.end_date","664","1993-05-28"
"2873","Hsbc Holdings Plc","officer.occupation","666","CHAIRMAN AND MANAGING DIRECTOR"
"2874","Hsbc Holdings Plc","officer.name","669","IRENE YUN LIEN LEE"
"2875","Hsbc Holdings Plc","officer.position","670","director"
"2876","Hsbc Holdings Plc","officer.start_date","671","2015-07-01"
"2877","Hsbc Holdings Plc","officer.occupation","673","CHAIRMAN, HYSAN DEVELOPMENT COMPANY LIMI"
"2878","Hsbc Holdings Plc","officer.name","676","DONALD POON-HUAI LIAO"
"2879","Hsbc Holdings Plc","officer.position","677","director"
"2880","Hsbc Holdings Plc","officer.start_date","678","1992-06-30"
"2881","Hsbc Holdings Plc","officer.end_date","679","1995-02-24"
"2882","Hsbc Holdings Plc","officer.occupation","681","ARCHITECT"
"2883","Hsbc Holdings Plc","officer.name","684","JOHN PHILLIP LIPSKY"
"2884","Hsbc Holdings Plc","officer.position","685","director"
"2885","Hsbc Holdings Plc","officer.start_date","686","2012-03-01"
"2886","Hsbc Holdings Plc","officer.end_date","687","2018-04-20"
"2887","Hsbc Holdings Plc","officer.occupation","689","ECONOMIST"
"2888","Hsbc Holdings Plc","officer.name","692","CHARLES DORSEY MACKAY"
"2889","Hsbc Holdings Plc","officer.position","693","director"
"2890","Hsbc Holdings Plc","officer.start_date","694","1992-06-30"
"2891","Hsbc Holdings Plc","officer.end_date","695","1998-05-29"
"2892","Hsbc Holdings Plc","officer.occupation","697","COMPANY DIRECTOR"
"2893","Hsbc Holdings Plc","officer.name","700","IAIN JAMES MACKAY"
"2894","Hsbc Holdings Plc","officer.position","701","director"
"2895","Hsbc Holdings Plc","officer.start_date","702","2010-12-03"
"2896","Hsbc Holdings Plc","officer.end_date","703","2018-12-31"
"2897","Hsbc Holdings Plc","officer.occupation","705","GROUP FINANCE DIRECTOR"
"2898","Hsbc Holdings Plc","officer.name","708","GEOFFREY MAITLAND SMITH"
"2899","Hsbc Holdings Plc","officer.position","709","director"
"2900","Hsbc Holdings Plc","officer.start_date","710","1993-01-01"
"2901","Hsbc Holdings Plc","officer.end_date","711","1996-05-31"
"2902","Hsbc Holdings Plc","officer.occupation","713","CHAIRMAN SEARS PLC"
"2903","Hsbc Holdings Plc","officer.name","716","COLIN MARSH MARSHALL"
"2904","Hsbc Holdings Plc","officer.position","717","director"
"2905","Hsbc Holdings Plc","officer.start_date","718","1993-01-01"
"2906","Hsbc Holdings Plc","officer.end_date","719","2004-05-28"
"2907","Hsbc Holdings Plc","officer.occupation","721","CHAIRMAN BRITISH AIRWAYS PLC I"
"2908","Hsbc Holdings Plc","officer.name","724","CHARLES MILLER SMITH"
"2909","Hsbc Holdings Plc","officer.position","725","director"
"2910","Hsbc Holdings Plc","officer.start_date","726","1996-03-22"
"2911","Hsbc Holdings Plc","officer.end_date","727","2001-12-31"
"2912","Hsbc Holdings Plc","officer.occupation","729","CHAIRMAN IMPERIAL CHEMICAL IND"
"2913","Hsbc Holdings Plc","officer.name","732","BRIAN SCOTT MOFFAT"
"2914","Hsbc Holdings Plc","officer.position","733","director"
"2915","Hsbc Holdings Plc","officer.start_date","734","1998-03-27"
"2916","Hsbc Holdings Plc","officer.end_date","735","2008-05-30"
"2917","Hsbc Holdings Plc","officer.occupation","737","COMPANY DIRECTOR"
"2918","Hsbc Holdings Plc","officer.name","740","MARK MOODY STUART"
"2919","Hsbc Holdings Plc","officer.position","741","director"
"2920","Hsbc Holdings Plc","officer.start_date","742","2001-03-01"
"2921","Hsbc Holdings Plc","officer.end_date","743","2010-05-28"
"2922","Hsbc Holdings Plc","officer.occupation","745","COMPANY DIRECTOR"
"2923","Hsbc Holdings Plc","officer.name","748","GWYN MORGAN"
"2924","Hsbc Holdings Plc","officer.position","749","director"
"2925","Hsbc Holdings Plc","officer.start_date","750","2006-10-01"
"2926","Hsbc Holdings Plc","officer.end_date","751","2012-05-25"
"2927","Hsbc Holdings Plc","officer.occupation","753","COMPANY DIRECTOR"
"2928","Hsbc Holdings Plc","officer.name","756","MENASEY MARC MOSES"
"2929","Hsbc Holdings Plc","officer.position","757","director"
"2930","Hsbc Holdings Plc","officer.start_date","758","2014-01-01"
"2931","Hsbc Holdings Plc","officer.end_date","759","2019-12-31"
"2932","Hsbc Holdings Plc","officer.occupation","761","ACCOUNTANT"
"2933","Hsbc Holdings Plc","officer.name","764","MINORU MUROFUSHI"
"2934","Hsbc Holdings Plc","officer.position","765","director"
"2935","Hsbc Holdings Plc","officer.start_date","766","1992-07-10"
"2936","Hsbc Holdings Plc","officer.end_date","767","2002-05-31"
"2937","Hsbc Holdings Plc","officer.occupation","769","CHAIRMAN ITOCHU CORPORATION"
"2938","Hsbc Holdings Plc","officer.name","772","NARAYANA MURTHY"
"2939","Hsbc Holdings Plc","officer.position","773","director"
"2940","Hsbc Holdings Plc","officer.start_date","774","2008-05-01"
"2941","Hsbc Holdings Plc","officer.end_date","775","2012-12-31"
"2942","Hsbc Holdings Plc","officer.occupation","777","COMPANY DIRECTOR"
"2943","Hsbc Holdings Plc","officer.name","780","CHARLES WILFRID NEWTON"
"2944","Hsbc Holdings Plc","officer.position","781","director"
"2945","Hsbc Holdings Plc","officer.start_date","782","1992-06-30"
"2946","Hsbc Holdings Plc","officer.end_date","783","1999-05-28"
"2947","Hsbc Holdings Plc","officer.occupation","785","CHAIRMAN"
"2948","Hsbc Holdings Plc","officer.name","788","STEWART WORTH NEWTON"
"2949","Hsbc Holdings Plc","officer.position","789","director"
"2950","Hsbc Holdings Plc","officer.start_date","790","2002-09-27"
"2951","Hsbc Holdings Plc","officer.end_date","791","2008-10-10"
"2952","Hsbc Holdings Plc","officer.occupation","793","INVESTMENT MANAGER"
"2953","Hsbc Holdings Plc","officer.name","796","BRIAN GERALD PEARSE"
"2954","Hsbc Holdings Plc","officer.position","797","director"
"2955","Hsbc Holdings Plc","officer.start_date","798","1992-07-10"
"2956","Hsbc Holdings Plc","officer.end_date","799","1994-03-31"
"2957","Hsbc Holdings Plc","officer.occupation","801","CHIEF EXECUTIVE"
"2958","Hsbc Holdings Plc","officer.name","804","WILLIAM PURVES"
"2959","Hsbc Holdings Plc","officer.position","805","director"
"2960","Hsbc Holdings Plc","officer.start_date","806","1992-06-30"
"2961","Hsbc Holdings Plc","officer.end_date","807","1998-05-29"
"2962","Hsbc Holdings Plc","officer.occupation","809","GROUP CHAIRMAN"
"2963","Hsbc Holdings Plc","officer.name","812","CARL EDWIN REICHARDT"
"2964","Hsbc Holdings Plc","officer.position","813","director"
"2965","Hsbc Holdings Plc","officer.start_date","814","1996-03-22"
"2966","Hsbc Holdings Plc","officer.end_date","815","2002-05-31"
"2967","Hsbc Holdings Plc","officer.occupation","817","RETIRED CHAIRMAN AND CEO OF WE"
"2968","Hsbc Holdings Plc","officer.name","820","NIGEL MERVYN SUTHERLAND RICH"
"2969","Hsbc Holdings Plc","officer.position","821","director"
"2970","Hsbc Holdings Plc","officer.start_date","822","1992-06-30"
"2971","Hsbc Holdings Plc","officer.end_date","823","1992-12-31"
"2972","Hsbc Holdings Plc","officer.occupation","825","MANAGING DIRECTOR"
"2973","Hsbc Holdings Plc","officer.name","828","SIMON MANWARING ROBERTSON"
"2974","Hsbc Holdings Plc","officer.position","829","director"
"2975","Hsbc Holdings Plc","officer.start_date","830","2006-01-03"
"2976","Hsbc Holdings Plc","officer.occupation","832","COMPANY DIRECTOR"
"2977","Hsbc Holdings Plc","officer.name","835","HELMUT SOHMEN"
"2978","Hsbc Holdings Plc","officer.position","836","director"
"2979","Hsbc Holdings Plc","officer.start_date","837","1992-06-30"
"2980","Hsbc Holdings Plc","officer.end_date","838","2007-05-25"
"2981","Hsbc Holdings Plc","officer.occupation","840","DIRECTOR WORLD WIDE SHIPPING A"
"2982","Hsbc Holdings Plc","officer.name","843","JOHN ESTMOND STRICKLAND"
"2983","Hsbc Holdings Plc","officer.position","844","director"
"2984","Hsbc Holdings Plc","officer.start_date","845","1992-06-30"
"2985","Hsbc Holdings Plc","officer.end_date","846","1998-12-31"
"2986","Hsbc Holdings Plc","officer.occupation","848","CHAIRMAN"
"2987","Hsbc Holdings Plc","officer.name","851","JOHN JOSEPH SWAINE"
"2988","Hsbc Holdings Plc","officer.position","852","director"
"2989","Hsbc Holdings Plc","officer.start_date","853","1992-06-30"
"2990","Hsbc Holdings Plc","officer.end_date","854","1992-12-31"
"2991","Hsbc Holdings Plc","officer.occupation","856","QUEENS COUNSEL"
"2992","Hsbc Holdings Plc","officer.name","859","ADRIAN CHRISTOPHER SWIRE"
"2993","Hsbc Holdings Plc","officer.position","860","director"
"2994","Hsbc Holdings Plc","officer.start_date","861","1995-02-24"
"2995","Hsbc Holdings Plc","officer.end_date","862","2002-05-31"
"2996","Hsbc Holdings Plc","officer.occupation","864","MERCHANT"
"2997","Hsbc Holdings Plc","officer.name","867","JONATHAN RICHARD SYMONDS"
"2998","Hsbc Holdings Plc","officer.position","868","director"
"2999","Hsbc Holdings Plc","officer.start_date","869","2014-04-14"
"3000","Hsbc Holdings Plc","officer.end_date","870","2020-02-18"
"3001","Hsbc Holdings Plc","officer.occupation","872","CHARTERED ACCOUNTANT"
"3002","Hsbc Holdings Plc","officer.name","875","CAROLE SANDRA TAYLOR"
"3003","Hsbc Holdings Plc","officer.position","876","director"
"3004","Hsbc Holdings Plc","officer.start_date","877","2002-09-27"
"3005","Hsbc Holdings Plc","officer.end_date","878","2005-03-14"
"3006","Hsbc Holdings Plc","officer.occupation","880","ADMINSTRATOR"
"3007","Hsbc Holdings Plc","officer.name","883","JOHN LAWSON THORNTON"
"3008","Hsbc Holdings Plc","officer.position","884","director"
"3009","Hsbc Holdings Plc","officer.start_date","885","2008-12-01"
"3010","Hsbc Holdings Plc","officer.end_date","886","2013-05-24"
"3011","Hsbc Holdings Plc","officer.occupation","888","PROFESSOR AND DIRECTOR"
"3012","Hsbc Holdings Plc","officer.name","891","PAULINE VAN DER MEER MOHR"
"3013","Hsbc Holdings Plc","officer.position","892","director"
"3014","Hsbc Holdings Plc","officer.start_date","893","2015-09-01"
"3015","Hsbc Holdings Plc","officer.occupation","895","COMPANY DIRECTOR"
"3016","Hsbc Holdings Plc","officer.name","898","PETER INGRAM WALTERS"
"3017","Hsbc Holdings Plc","officer.position","899","director"
"3018","Hsbc Holdings Plc","officer.start_date","900","1992-07-10"
"3019","Hsbc Holdings Plc","officer.end_date","901","2001-05-25"
"3020","Hsbc Holdings Plc","officer.occupation","903","COMPANY CHAIRMAN"
"3021","Hsbc Holdings Plc","officer.name","906","KEITH RODERICK WHITSON"
"3022","Hsbc Holdings Plc","officer.position","907","director"
"3023","Hsbc Holdings Plc","officer.start_date","908","1994-04-01"
"3024","Hsbc Holdings Plc","officer.end_date","909","2003-05-30"
"3025","Hsbc Holdings Plc","officer.occupation","911","GROUP CHIEF EXECUTIVE"
"3026","Hsbc Holdings Plc","officer.name","914","ROBERT BRIAN WILLIAMSON"
"3027","Hsbc Holdings Plc","officer.position","915","director"
"3028","Hsbc Holdings Plc","officer.start_date","916","2002-09-27"
"3029","Hsbc Holdings Plc","officer.end_date","917","2012-05-25"
"3030","Hsbc Holdings Plc","officer.occupation","919","BANKER"
"3031","Hsbc Holdings Plc","officer.name","922","PAUL STEVEN WALSH"
"3032","Hsbc Holdings Plc","officer.position","923","director"
"3033","Hsbc Holdings Plc","officer.start_date","924","2016-01-01"
"3034","Hsbc Holdings Plc","officer.end_date","925","2017-04-21"
"3035","Hsbc Holdings Plc","officer.occupation","927","COMPANY DIRECTOR"
"3036","Hsbc Holdings Plc","officer.name","930","HENRI RENI MARIE AUGUSTIN DE LA CROIX DE CASTRIES"
"3037","Hsbc Holdings Plc","officer.position","931","director"
"3038","Hsbc Holdings Plc","officer.start_date","932","2016-03-01"
"3039","Hsbc Holdings Plc","officer.occupation","934","COMPANY DIRECTOR"
"3040","Hsbc Holdings Plc","officer.name","937","DAVID THOMAS NISH"
"3041","Hsbc Holdings Plc","officer.position","938","director"
"3042","Hsbc Holdings Plc","officer.start_date","939","2016-05-01"
"3043","Hsbc Holdings Plc","officer.occupation","941","COMPANY DIRECTOR"
"3044","Hsbc Holdings Plc","officer.name","944","PAULINE FRANCOISE MARIE VAN DER MEER MOHR"
"3045","Hsbc Holdings Plc","officer.position","945","director"
"3046","Hsbc Holdings Plc","officer.start_date","946","2015-09-01"
"3047","Hsbc Holdings Plc","officer.occupation","948","COMPANY DIRECTOR"
"3048","Hsbc Holdings Plc","officer.name","951","STUART THOMSON GULLIVER"
"3049","Hsbc Holdings Plc","officer.position","952","director"
"3050","Hsbc Holdings Plc","officer.start_date","953","2008-05-01"
"3051","Hsbc Holdings Plc","officer.occupation","955","EXECUTIVE DIRECTOR AND GROUP CHIEF EXECU"
"3052","Hsbc Holdings Plc","officer.name","958","JACKSON PETER TAI"
"3053","Hsbc Holdings Plc","officer.position","959","director"
"3054","Hsbc Holdings Plc","officer.start_date","960","2016-09-12"
"3055","Hsbc Holdings Plc","officer.occupation","962","NON-EMPLOYEE NON-EXECUTIVE DIRECTOR"
"3056","Hsbc Holdings Plc","officer.name","965","JANIS RACHEL LOMAX"
"3057","Hsbc Holdings Plc","officer.position","966","director"
"3058","Hsbc Holdings Plc","officer.start_date","967","2008-12-01"
"3059","Hsbc Holdings Plc","officer.end_date","968","2017-04-28"
"3060","Hsbc Holdings Plc","officer.occupation","970","ECONOMIST"
"3061","Hsbc Holdings Plc","officer.name","973","WILLIAM SAMUEL HUGH LAIDLAW"
"3062","Hsbc Holdings Plc","officer.position","974","director"
"3063","Hsbc Holdings Plc","officer.start_date","975","2008-01-01"
"3064","Hsbc Holdings Plc","officer.end_date","976","2017-04-28"
"3065","Hsbc Holdings Plc","officer.occupation","978","CEO"
"3066","Hsbc Holdings Plc","officer.name","981","MARK EDWARD TUCKER"
"3067","Hsbc Holdings Plc","officer.position","982","director"
"3068","Hsbc Holdings Plc","officer.start_date","983","2017-09-01"
"3069","Hsbc Holdings Plc","officer.occupation","985","GROUP CHAIRMAN"
"3070","Hsbc Holdings Plc","officer.name","988","DOUGLAS JARDINE FLINT"
"3071","Hsbc Holdings Plc","officer.position","989","director"
"3072","Hsbc Holdings Plc","officer.start_date","990","1995-12-01"
"3073","Hsbc Holdings Plc","officer.end_date","991","2017-09-30"
"3074","Hsbc Holdings Plc","officer.occupation","993","FINANCE DIRECTOR"
"3075","Hsbc Holdings Plc","officer.name","996","HEIDI MILLER"
"3076","Hsbc Holdings Plc","officer.position","997","director"
"3077","Hsbc Holdings Plc","officer.start_date","998","2014-09-01"
"3078","Hsbc Holdings Plc","officer.occupation","1000","COMPANY DIRECTOR"
"3079","Hsbc Holdings Plc","officer.name","1003","JOHN MICHAEL FLINT"
"3080","Hsbc Holdings Plc","officer.position","1004","director"
"3081","Hsbc Holdings Plc","officer.start_date","1005","2018-02-21"
"3082","Hsbc Holdings Plc","officer.end_date","1006","2019-08-05"
"3083","Hsbc Holdings Plc","officer.occupation","1008","CHIEF EXECUTIVE OFFICER"
"3084","Hsbc Holdings Plc","officer.name","1011","EWEN JAMES STEVENSON"
"3085","Hsbc Holdings Plc","officer.position","1012","director"
"3086","Hsbc Holdings Plc","officer.start_date","1013","2019-01-01"
"3087","Hsbc Holdings Plc","officer.occupation","1015","GROUP CHIEF FINANCIAL OFFICER"
"3088","Hsbc Holdings Plc","officer.name","1018","JOSE ANTONIO MEADE KURIBRENA"
"3089","Hsbc Holdings Plc","officer.position","1019","director"
"3090","Hsbc Holdings Plc","officer.start_date","1020","2019-03-01"
"3091","Hsbc Holdings Plc","officer.occupation","1022","INDEPENDENT NON-EXECUTIVE DIRECTOR"
"3092","Hsbc Holdings Plc","officer.name","1025","RICHARD JOHN HARRISON GRAY"
"3093","Hsbc Holdings Plc","officer.position","1026","secretary"
"3094","Hsbc Holdings Plc","officer.start_date","1027","2019-04-19"
"3095","Hsbc Holdings Plc","officer.end_date","1028","2019-11-04"
"3096","Hsbc Holdings Plc","officer.name","1032","NOEL PAUL QUINN"
"3097","Hsbc Holdings Plc","officer.position","1033","director"
"3098","Hsbc Holdings Plc","officer.start_date","1034","2019-08-05"
"3099","Hsbc Holdings Plc","officer.occupation","1036","EXECUTIVE DIRECTOR"
"3100","Hsbc Holdings Plc","officer.name","1039","AILEEN NORMA TAYLOR"
"3101","Hsbc Holdings Plc","officer.position","1040","secretary"
"3102","Hsbc Holdings Plc","officer.start_date","1041","2019-11-04"
"3103","Hsbc Holdings Plc","officer.name","1045","JAMES ANTHONY FORESE"
"3104","Hsbc Holdings Plc","officer.position","1046","director"
"3105","Hsbc Holdings Plc","officer.start_date","1047","2020-05-01"
"3106","Hsbc Holdings Plc","officer.occupation","1049","INDEPENDENT NON-EXECUTIVE DIRECTOR"
"3107","Hsbc Holdings Plc","officer.name","1052","STEVEN CRAIG GUGGENHEIMER"
"3108","Hsbc Holdings Plc","officer.position","1053","director"
"3109","Hsbc Holdings Plc","officer.start_date","1054","2020-05-01"
"3110","Hsbc Holdings Plc","officer.occupation","1056","INDEPENDENT NON-EXECUTIVE DIRECTOR"
"3111","Hsbc Holdings Plc","officer.name","1059","EILEEN K MURRAY"
"3112","Hsbc Holdings Plc","officer.position","1060","director"
"3113","Hsbc Holdings Plc","officer.start_date","1061","2020-07-01"
"3114","Hsbc Holdings Plc","officer.occupation","1063","NON-EXECUTIVE DIRECTOR"
"3115","Rewe-Zentralfinanz Eg","City1","1",NA
"3116","Rewe-Zentralfinanz Eg","City2","2",NA
"3117","Rewe-Zentralfinanz Eg","Country1","3",NA
"3118","Rewe-Zentralfinanz Eg","Inactive","4","FALSE"
"3119","Rewe-Zentralfinanz Eg","IncorpDate","5",NA
"3120","Rewe-Zentralfinanz Eg","LastUpdate","6","2020-07-10T22:59:34+00:00"
"3121","Rewe-Zentralfinanz Eg","LegalJur","7","de"
"3122","Rewe-Zentralfinanz Eg","Location1","8",NA
"3123","Rewe-Zentralfinanz Eg","Location2","9",NA
"3124","Rewe-Zentralfinanz Eg","Name","10","REWE-ZENTRALFINANZ eG"
"3125","Rewe-Zentralfinanz Eg","OpenCorpNum","11","R3306_GnR631"
"3126","Rewe-Zentralfinanz Eg","OpenCorpURL","12","https://opencorporates.com/companies/de/R3306_GnR631"
"3127","Rewe-Zentralfinanz Eg","Postal1","13",NA
"3128","Rewe-Zentralfinanz Eg","Predecessor1","14",NA
"3129","Rewe-Zentralfinanz Eg","RegURL","15",NA
"3130","Rewe-Zentralfinanz Eg","Status","16","Currently Registered"
"3131","Rewe-Zentralfinanz Eg","Type1","17",NA
"3132","Rewe-Zentralfinanz Eg","officer.name","19","Marcus Birmelin"
"3133","Rewe-Zentralfinanz Eg","officer.position","20","prokurist"
"3134","Rewe-Zentralfinanz Eg","officer.start_date","21","2016-04-15"
