"","ESTAT_MNE","Var","VarID","Value"
"5796","Roche Holding Ag","Founders1","21","Fritz_Hoffmann-La_Roche"
"5797","Roche Holding Ag","Founders2","22",NA
"5798","Roche Holding Ag","FoundingDate","23",NA
"5799","Roche Holding Ag","FoundingYear","24","1896"
"5800","Roche Holding Ag","IncomeYear","25",NA
"5801","Roche Holding Ag","Industry1","26","Pharmaceutical_industry"
"5802","Roche Holding Ag","Industry2","27",NA
"5803","Roche Holding Ag","ISIN","28",NA
"5804","Roche Holding Ag","KeyPeople","29",NA
"5805","Roche Holding Ag","KeyPerson","30","Christoph_Franz"
"5806","Roche Holding Ag","KeyPerson","30","Chief_operating_officer"
"5807","Roche Holding Ag","KeyPerson","30","Severin_Schwan"
"5808","Roche Holding Ag","Latitude","31",NA
"5809","Roche Holding Ag","Location1","32","Basel"
"5810","Roche Holding Ag","Location1","32","Switzerland"
"5811","Roche Holding Ag","Location2","33",NA
"5812","Roche Holding Ag","Location3","34",NA
"5813","Roche Holding Ag","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Hoffmann-La_Roche_logo.svg"
"5814","Roche Holding Ag","Longitude","36",NA
"5815","Roche Holding Ag","ManagedBy","37",NA
"5816","Roche Holding Ag","MarketCap","38",NA
"5817","Roche Holding Ag","MarketCapCurrency","39",NA
"5818","Roche Holding Ag","Name","40","Roche Holding AG"
"5819","Roche Holding Ag","NetIncome","41","9.535E9"
"5820","Roche Holding Ag","NetIncomeCurrency","42","swissFranc"
"5821","Roche Holding Ag","NetIncomeUnit","43",NA
"5822","Roche Holding Ag","NetIncomeYear","44",NA
"5823","Roche Holding Ag","NetProfit","45",NA
"5824","Roche Holding Ag","NetProfitCurrency","46",NA
"5825","Roche Holding Ag","NoOfLocations1","47",NA
"5826","Roche Holding Ag","NoOfLocations2","48",NA
"5827","Roche Holding Ag","NoOfLocationsYear","49",NA
"5828","Roche Holding Ag","OperatingIncome1","50","1.409E10"
"5829","Roche Holding Ag","OperatingIncome2","51",NA
"5830","Roche Holding Ag","ParentCompany","52","Hoffmann-La_Roche"
"5831","Roche Holding Ag","Predecessor1","53",NA
"5832","Roche Holding Ag","Predecessor2","54",NA
"5833","Roche Holding Ag","Predecessor3","55",NA
"5834","Roche Holding Ag","Profit","56",NA
"5835","Roche Holding Ag","ProfitCurrency","57",NA
"5836","Roche Holding Ag","ProfitYear","58",NA
"5837","Roche Holding Ag","RegionServed","59",NA
"5838","Roche Holding Ag","Revenue1","60",NA
"5839","Roche Holding Ag","Revenue2","61","4.7462e+10"
"5840","Roche Holding Ag","RevenueCurrency","62",NA
"5841","Roche Holding Ag","RevenueYear","63",NA
"5842","Roche Holding Ag","Services1","64",NA
"5843","Roche Holding Ag","Services2","65",NA
"5844","Roche Holding Ag","Slogan1","66",NA
"5845","Roche Holding Ag","Slogan2","67",NA
"5846","Roche Holding Ag","Symbol","68",NA
"5847","Roche Holding Ag","TotalAssets","69",NA
"5848","Roche Holding Ag","TotalAssetsCurrency","70",NA
"5849","Roche Holding Ag","TradingName","71",NA
"5850","Roche Holding Ag","Type1","72","Aktiengesellschaft"
"5851","Roche Holding Ag","Type2","73",NA
"5852","Roche Holding Ag","URL1","74","http://www.roche.com/"
"5853","Roche Holding Ag","URL2","75",NA
"5854","Roche Holding Ag","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Hoffmann-La_Roche"
"5855","Groupe Bruxelles Lambert","AreaServed","1",NA
"5856","Groupe Bruxelles Lambert","Assets1","2",NA
"5857","Groupe Bruxelles Lambert","Assets2","3",NA
"5858","Groupe Bruxelles Lambert","AssetsCurrency","4",NA
"5859","Groupe Bruxelles Lambert","AssetsUnderManagement","5",NA
"5860","Groupe Bruxelles Lambert","AssetsUnderManagementCurrency","6",NA
"5861","Groupe Bruxelles Lambert","AssetsYear","7",NA
"5862","Groupe Bruxelles Lambert","City1","8",NA
"5863","Groupe Bruxelles Lambert","City2","9",NA
"5864","Groupe Bruxelles Lambert","Country1","10",NA
"5865","Groupe Bruxelles Lambert","Country2","11",NA
"5866","Groupe Bruxelles Lambert","EBIT","12",NA
"5867","Groupe Bruxelles Lambert","EBITCurrency","13",NA
"5868","Groupe Bruxelles Lambert","Employees","14",NA
"5869","Groupe Bruxelles Lambert","EmployeesYear","15",NA
"5870","Groupe Bruxelles Lambert","Equity1","16",NA
"5871","Groupe Bruxelles Lambert","Equity2","17",NA
"5872","Groupe Bruxelles Lambert","EquityYear","18",NA
"5873","Groupe Bruxelles Lambert","FormationDate","19",NA
"5874","Groupe Bruxelles Lambert","FoundationPlace","20",NA
"5875","Groupe Bruxelles Lambert","Founders1","21",NA
"5876","Groupe Bruxelles Lambert","Founders2","22",NA
"5877","Groupe Bruxelles Lambert","FoundingDate","23",NA
"5878","Groupe Bruxelles Lambert","FoundingYear","24",NA
"5879","Groupe Bruxelles Lambert","IncomeYear","25",NA
"5880","Groupe Bruxelles Lambert","Industry1","26","Holding_company"
"5881","Groupe Bruxelles Lambert","Industry2","27",NA
"5882","Groupe Bruxelles Lambert","ISIN","28",NA
"5883","Groupe Bruxelles Lambert","KeyPeople","29",NA
"5884","Groupe Bruxelles Lambert","KeyPerson","30","Managing_director"
"5885","Groupe Bruxelles Lambert","KeyPerson","30","Gérard_Lamarche"
"5886","Groupe Bruxelles Lambert","KeyPerson","30","Ian_Gallienne"
"5887","Groupe Bruxelles Lambert","Latitude","31",NA
"5888","Groupe Bruxelles Lambert","Location1","32","Belgium"
"5889","Groupe Bruxelles Lambert","Location1","32","Brussels"
"5890","Groupe Bruxelles Lambert","Location2","33",NA
"5891","Groupe Bruxelles Lambert","Location3","34",NA
"5892","Groupe Bruxelles Lambert","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Groupe_Bruxelles_Lambert.svg"
"5893","Groupe Bruxelles Lambert","Longitude","36",NA
"5894","Groupe Bruxelles Lambert","ManagedBy","37",NA
"5895","Groupe Bruxelles Lambert","MarketCap","38",NA
"5896","Groupe Bruxelles Lambert","MarketCapCurrency","39",NA
"5897","Groupe Bruxelles Lambert","Name","40","Groupe Bruxelles Lambert S.A."
"5898","Groupe Bruxelles Lambert","Name","40","Groep Brussel Lambert N.V."
"5899","Groupe Bruxelles Lambert","NetIncome","41",NA
"5900","Groupe Bruxelles Lambert","NetIncomeCurrency","42",NA
"5901","Groupe Bruxelles Lambert","NetIncomeUnit","43",NA
"5902","Groupe Bruxelles Lambert","NetIncomeYear","44",NA
"5903","Groupe Bruxelles Lambert","NetProfit","45",NA
"5904","Groupe Bruxelles Lambert","NetProfitCurrency","46",NA
"5905","Groupe Bruxelles Lambert","NoOfLocations1","47",NA
"5906","Groupe Bruxelles Lambert","NoOfLocations2","48",NA
"5907","Groupe Bruxelles Lambert","NoOfLocationsYear","49",NA
"5908","Groupe Bruxelles Lambert","OperatingIncome1","50",NA
"5909","Groupe Bruxelles Lambert","OperatingIncome2","51",NA
"5910","Groupe Bruxelles Lambert","ParentCompany","52",NA
"5911","Groupe Bruxelles Lambert","Predecessor1","53",NA
"5912","Groupe Bruxelles Lambert","Predecessor2","54",NA
"5913","Groupe Bruxelles Lambert","Predecessor3","55",NA
"5914","Groupe Bruxelles Lambert","Profit","56",NA
"5915","Groupe Bruxelles Lambert","ProfitCurrency","57",NA
"5916","Groupe Bruxelles Lambert","ProfitYear","58",NA
"5917","Groupe Bruxelles Lambert","RegionServed","59",NA
"5918","Groupe Bruxelles Lambert","Revenue1","60",NA
"5919","Groupe Bruxelles Lambert","Revenue2","61",NA
"5920","Groupe Bruxelles Lambert","RevenueCurrency","62",NA
"5921","Groupe Bruxelles Lambert","RevenueYear","63",NA
"5922","Groupe Bruxelles Lambert","Services1","64",NA
"5923","Groupe Bruxelles Lambert","Services2","65",NA
"5924","Groupe Bruxelles Lambert","Slogan1","66",NA
"5925","Groupe Bruxelles Lambert","Slogan2","67",NA
"5926","Groupe Bruxelles Lambert","Symbol","68",NA
"5927","Groupe Bruxelles Lambert","TotalAssets","69",NA
"5928","Groupe Bruxelles Lambert","TotalAssetsCurrency","70",NA
"5929","Groupe Bruxelles Lambert","TradingName","71",NA
"5930","Groupe Bruxelles Lambert","Type1","72","S.A._(corporation)"
"5931","Groupe Bruxelles Lambert","Type1","72","Naamloze_vennootschap"
"5932","Groupe Bruxelles Lambert","Type2","73",NA
"5933","Groupe Bruxelles Lambert","URL1","74","http://www.gbl.be/en"
"5934","Groupe Bruxelles Lambert","URL2","75",NA
"5935","Groupe Bruxelles Lambert","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Groupe_Bruxelles_Lambert"
"5936","Sap Se","AreaServed","1","Worldwide"
"5937","Sap Se","Assets1","2","4.139E10"
"5938","Sap Se","Assets2","3",NA
"5939","Sap Se","AssetsCurrency","4","euro"
"5940","Sap Se","AssetsUnderManagement","5",NA
"5941","Sap Se","AssetsUnderManagementCurrency","6",NA
"5942","Sap Se","AssetsYear","7",NA
"5943","Sap Se","City1","8","Walldorf"
"5944","Sap Se","City2","9",NA
"5945","Sap Se","Country1","10","Germany"
"5946","Sap Se","Country2","11",NA
"5947","Sap Se","EBIT","12",NA
"5948","Sap Se","EBITCurrency","13",NA
"5949","Sap Se","Employees","14","76986"
"5950","Sap Se","EmployeesYear","15",NA
"5951","Sap Se","Equity1","16","2.33E10"
"5952","Sap Se","Equity2","17",NA
"5953","Sap Se","EquityYear","18",NA
"5954","Sap Se","FormationDate","19",NA
"5955","Sap Se","FoundationPlace","20","Germany"
"5956","Sap Se","FoundationPlace","20","Weinheim"
"5957","Sap Se","Founders1","21","Klaus_Tschira"
"5958","Sap Se","Founders1","21","Dietmar_Hopp"
"5959","Sap Se","Founders1","21","Claus_Wellenreuther"
"5960","Sap Se","Founders1","21","Hasso_Plattner"
"5961","Sap Se","Founders2","22",NA
"5962","Sap Se","FoundingDate","23",NA
"5963","Sap Se","FoundingYear","24","1972"
"5964","Sap Se","IncomeYear","25",NA
"5965","Sap Se","Industry1","26","Enterprise_software"
"5966","Sap Se","Industry2","27",NA
"5967","Sap Se","ISIN","28",NA
"5968","Sap Se","KeyPeople","29",NA
"5969","Sap Se","KeyPerson","30","Hasso_Plattner"
"5970","Sap Se","KeyPerson","30","Bill_McDermott"
"5971","Sap Se","Latitude","31",NA
"5972","Sap Se","Location1","32",NA
"5973","Sap Se","Location2","33",NA
"5974","Sap Se","Location3","34",NA
"5975","Sap Se","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/SAP_2011_logo.svg"
"5976","Sap Se","Longitude","36",NA
"5977","Sap Se","ManagedBy","37",NA
"5978","Sap Se","MarketCap","38",NA
"5979","Sap Se","MarketCapCurrency","39",NA
"5980","Sap Se","Name","40","SAP SE"
"5981","Sap Se","NetIncome","41","3.056E9"
"5982","Sap Se","NetIncomeCurrency","42","euro"
"5983","Sap Se","NetIncomeUnit","43",NA
"5984","Sap Se","NetIncomeYear","44",NA
"5985","Sap Se","NetProfit","45",NA
"5986","Sap Se","NetProfitCurrency","46",NA
"5987","Sap Se","NoOfLocations1","47",NA
"5988","Sap Se","NoOfLocations2","48",NA
"5989","Sap Se","NoOfLocationsYear","49",NA
"5990","Sap Se","OperatingIncome1","50","4.252E9"
"5991","Sap Se","OperatingIncome2","51",NA
"5992","Sap Se","ParentCompany","52","SAP_SE"
"5993","Sap Se","ParentCompany","52","SAP_SE"
"5994","Sap Se","ParentCompany","52","SAP_SE"
"5995","Sap Se","ParentCompany","52","SAP_SE"
"5996","Sap Se","Predecessor1","53",NA
"5997","Sap Se","Predecessor2","54",NA
"5998","Sap Se","Predecessor3","55",NA
"5999","Sap Se","Profit","56",NA
"6000","Sap Se","ProfitCurrency","57",NA
"6001","Sap Se","ProfitYear","58",NA
"6002","Sap Se","RegionServed","59",NA
"6003","Sap Se","Revenue1","60","2.079E10"
"6004","Sap Se","Revenue2","61",NA
"6005","Sap Se","RevenueCurrency","62","euro"
"6006","Sap Se","RevenueYear","63",NA
"6007","Sap Se","Services1","64",NA
"6008","Sap Se","Services2","65",NA
"6009","Sap Se","Slogan1","66",NA
"6010","Sap Se","Slogan2","67",NA
"6011","Sap Se","Symbol","68","SAP"
"6012","Sap Se","TotalAssets","69",NA
"6013","Sap Se","TotalAssetsCurrency","70",NA
"6014","Sap Se","TradingName","71",NA
"6015","Sap Se","Type1","72","Societas_Europaea"
"6016","Sap Se","Type2","73",NA
"6017","Sap Se","URL1","74","http://sap.com"
"6018","Sap Se","URL2","75",NA
"6019","Sap Se","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/SAP_SE"
"6020","Te Connectivity Ltd.","AreaServed","1",NA
"6021","Te Connectivity Ltd.","Assets1","2",NA
"6022","Te Connectivity Ltd.","Assets2","3",NA
"6023","Te Connectivity Ltd.","AssetsCurrency","4",NA
"6024","Te Connectivity Ltd.","AssetsUnderManagement","5",NA
"6025","Te Connectivity Ltd.","AssetsUnderManagementCurrency","6",NA
"6026","Te Connectivity Ltd.","AssetsYear","7",NA
"6027","Te Connectivity Ltd.","City1","8",NA
"6028","Te Connectivity Ltd.","City2","9",NA
"6029","Te Connectivity Ltd.","Country1","10",NA
"6030","Te Connectivity Ltd.","Country2","11",NA
"6031","Te Connectivity Ltd.","EBIT","12",NA
"6032","Te Connectivity Ltd.","EBITCurrency","13",NA
"6033","Te Connectivity Ltd.","Employees","14","72000"
"6034","Te Connectivity Ltd.","EmployeesYear","15",NA
"6035","Te Connectivity Ltd.","Equity1","16",NA
"6036","Te Connectivity Ltd.","Equity2","17",NA
"6037","Te Connectivity Ltd.","EquityYear","18",NA
"6038","Te Connectivity Ltd.","FormationDate","19",NA
"6039","Te Connectivity Ltd.","FoundationPlace","20",NA
"6040","Te Connectivity Ltd.","Founders1","21",NA
"6041","Te Connectivity Ltd.","Founders2","22",NA
"6042","Te Connectivity Ltd.","FoundingDate","23",NA
"6043","Te Connectivity Ltd.","FoundingYear","24","2007"
"6044","Te Connectivity Ltd.","IncomeYear","25",NA
"6045","Te Connectivity Ltd.","Industry1","26","Electronics"
"6046","Te Connectivity Ltd.","Industry2","27",NA
"6047","Te Connectivity Ltd.","ISIN","28",NA
"6048","Te Connectivity Ltd.","KeyPeople","29","Tom Lynch, Chairman & CEO
Terrence Curtin, President"
"6049","Te Connectivity Ltd.","KeyPerson","30",NA
"6050","Te Connectivity Ltd.","Latitude","31",NA
"6051","Te Connectivity Ltd.","Location1","32","Berwyn,_Pennsylvania"
"6052","Te Connectivity Ltd.","Location1","32","Schaffhausen"
"6053","Te Connectivity Ltd.","Location2","33",NA
"6054","Te Connectivity Ltd.","Location3","34",NA
"6055","Te Connectivity Ltd.","LogoURL","35",NA
"6056","Te Connectivity Ltd.","Longitude","36",NA
"6057","Te Connectivity Ltd.","ManagedBy","37",NA
"6058","Te Connectivity Ltd.","MarketCap","38",NA
"6059","Te Connectivity Ltd.","MarketCapCurrency","39",NA
"6060","Te Connectivity Ltd.","Name","40","TE Connectivity"
"6061","Te Connectivity Ltd.","NetIncome","41","2.42E9"
"6062","Te Connectivity Ltd.","NetIncomeCurrency","42","usDollar"
"6063","Te Connectivity Ltd.","NetIncomeUnit","43",NA
"6064","Te Connectivity Ltd.","NetIncomeYear","44",NA
"6065","Te Connectivity Ltd.","NetProfit","45",NA
"6066","Te Connectivity Ltd.","NetProfitCurrency","46",NA
"6067","Te Connectivity Ltd.","NoOfLocations1","47",NA
"6068","Te Connectivity Ltd.","NoOfLocations2","48",NA
"6069","Te Connectivity Ltd.","NoOfLocationsYear","49",NA
"6070","Te Connectivity Ltd.","OperatingIncome1","50",NA
"6071","Te Connectivity Ltd.","OperatingIncome2","51",NA
"6072","Te Connectivity Ltd.","ParentCompany","52",NA
"6073","Te Connectivity Ltd.","Predecessor1","53",NA
"6074","Te Connectivity Ltd.","Predecessor2","54",NA
"6075","Te Connectivity Ltd.","Predecessor3","55",NA
"6076","Te Connectivity Ltd.","Profit","56",NA
"6077","Te Connectivity Ltd.","ProfitCurrency","57",NA
"6078","Te Connectivity Ltd.","ProfitYear","58",NA
"6079","Te Connectivity Ltd.","RegionServed","59",NA
"6080","Te Connectivity Ltd.","Revenue1","60","1.189E10"
"6081","Te Connectivity Ltd.","Revenue2","61",NA
"6082","Te Connectivity Ltd.","RevenueCurrency","62","usDollar"
"6083","Te Connectivity Ltd.","RevenueYear","63",NA
"6084","Te Connectivity Ltd.","Services1","64",NA
"6085","Te Connectivity Ltd.","Services2","65",NA
"6086","Te Connectivity Ltd.","Slogan1","66",NA
"6087","Te Connectivity Ltd.","Slogan2","67",NA
"6088","Te Connectivity Ltd.","Symbol","68",NA
"6089","Te Connectivity Ltd.","TotalAssets","69",NA
"6090","Te Connectivity Ltd.","TotalAssetsCurrency","70",NA
"6091","Te Connectivity Ltd.","TradingName","71",NA
"6092","Te Connectivity Ltd.","Type1","72",NA
"6093","Te Connectivity Ltd.","Type2","73","Public"
"6094","Te Connectivity Ltd.","URL1","74","http://www.te.com"
"6095","Te Connectivity Ltd.","URL2","75",NA
"6096","Te Connectivity Ltd.","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/TE_Connectivity"
"6097","Telefon Ab Lm Ericsson","AreaServed","1","Worldwide"
"6098","Telefon Ab Lm Ericsson","Assets1","2","2.843E11"
"6099","Telefon Ab Lm Ericsson","Assets2","3",NA
"6100","Telefon Ab Lm Ericsson","AssetsCurrency","4","swedishKrona"
"6101","Telefon Ab Lm Ericsson","AssetsUnderManagement","5",NA
"6102","Telefon Ab Lm Ericsson","AssetsUnderManagementCurrency","6",NA
"6103","Telefon Ab Lm Ericsson","AssetsYear","7",NA
"6104","Telefon Ab Lm Ericsson","City1","8",NA
"6105","Telefon Ab Lm Ericsson","City2","9",NA
"6106","Telefon Ab Lm Ericsson","Country1","10",NA
"6107","Telefon Ab Lm Ericsson","Country2","11",NA
"6108","Telefon Ab Lm Ericsson","EBIT","12",NA
"6109","Telefon Ab Lm Ericsson","EBITCurrency","13",NA
"6110","Telefon Ab Lm Ericsson","Employees","14","115300"
"6111","Telefon Ab Lm Ericsson","EmployeesYear","15",NA
"6112","Telefon Ab Lm Ericsson","Equity1","16","1.465E11"
"6113","Telefon Ab Lm Ericsson","Equity2","17",NA
"6114","Telefon Ab Lm Ericsson","EquityYear","18",NA
"6115","Telefon Ab Lm Ericsson","FormationDate","19",NA
"6116","Telefon Ab Lm Ericsson","FoundationPlace","20","Stockholm"
"6117","Telefon Ab Lm Ericsson","Founders1","21","Lars_Magnus_Ericsson"
"6118","Telefon Ab Lm Ericsson","Founders2","22",NA
"6119","Telefon Ab Lm Ericsson","FoundingDate","23",NA
"6120","Telefon Ab Lm Ericsson","FoundingYear","24",NA
"6121","Telefon Ab Lm Ericsson","IncomeYear","25",NA
"6122","Telefon Ab Lm Ericsson","Industry1","26","Telecommunications_equipment"
"6123","Telefon Ab Lm Ericsson","Industry1","26","Networking_equipment"
"6124","Telefon Ab Lm Ericsson","Industry2","27",NA
"6125","Telefon Ab Lm Ericsson","ISIN","28",NA
"6126","Telefon Ab Lm Ericsson","KeyPeople","29",NA
"6127","Telefon Ab Lm Ericsson","KeyPerson","30","CEO"
"6128","Telefon Ab Lm Ericsson","KeyPerson","30","Leif_Johansson_(businessman)"
"6129","Telefon Ab Lm Ericsson","KeyPerson","30","Chairman"
"6130","Telefon Ab Lm Ericsson","KeyPerson","30","Jan_Frykhammar"
"6131","Telefon Ab Lm Ericsson","Latitude","31",NA
"6132","Telefon Ab Lm Ericsson","Location1","32","Stockholm"
"6133","Telefon Ab Lm Ericsson","Location1","32","Kista"
"6134","Telefon Ab Lm Ericsson","Location2","33",NA
"6135","Telefon Ab Lm Ericsson","Location3","34",NA
"6136","Telefon Ab Lm Ericsson","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Ericsson_logo.svg"
"6137","Telefon Ab Lm Ericsson","Longitude","36",NA
"6138","Telefon Ab Lm Ericsson","ManagedBy","37",NA
"6139","Telefon Ab Lm Ericsson","MarketCap","38",NA
"6140","Telefon Ab Lm Ericsson","MarketCapCurrency","39",NA
"6141","Telefon Ab Lm Ericsson","Name","40","Telefonaktiebolaget L. M. Ericsson"
"6142","Telefon Ab Lm Ericsson","NetIncome","41","1.35E10"
"6143","Telefon Ab Lm Ericsson","NetIncomeCurrency","42","swedishKrona"
"6144","Telefon Ab Lm Ericsson","NetIncomeUnit","43",NA
"6145","Telefon Ab Lm Ericsson","NetIncomeYear","44",NA
"6146","Telefon Ab Lm Ericsson","NetProfit","45",NA
"6147","Telefon Ab Lm Ericsson","NetProfitCurrency","46",NA
"6148","Telefon Ab Lm Ericsson","NoOfLocations1","47",NA
"6149","Telefon Ab Lm Ericsson","NoOfLocations2","48",NA
"6150","Telefon Ab Lm Ericsson","NoOfLocationsYear","49",NA
"6151","Telefon Ab Lm Ericsson","OperatingIncome1","50","2.18E10"
"6152","Telefon Ab Lm Ericsson","OperatingIncome2","51",NA
"6153","Telefon Ab Lm Ericsson","ParentCompany","52","Ericsson"
"6154","Telefon Ab Lm Ericsson","Predecessor1","53",NA
"6155","Telefon Ab Lm Ericsson","Predecessor2","54",NA
"6156","Telefon Ab Lm Ericsson","Predecessor3","55",NA
"6157","Telefon Ab Lm Ericsson","Profit","56",NA
"6158","Telefon Ab Lm Ericsson","ProfitCurrency","57",NA
"6159","Telefon Ab Lm Ericsson","ProfitYear","58",NA
"6160","Telefon Ab Lm Ericsson","RegionServed","59",NA
"6161","Telefon Ab Lm Ericsson","Revenue1","60","2.469E11"
"6162","Telefon Ab Lm Ericsson","Revenue2","61",NA
"6163","Telefon Ab Lm Ericsson","RevenueCurrency","62","swedishKrona"
"6164","Telefon Ab Lm Ericsson","RevenueYear","63",NA
"6165","Telefon Ab Lm Ericsson","Services1","64",NA
"6166","Telefon Ab Lm Ericsson","Services2","65",NA
"6167","Telefon Ab Lm Ericsson","Slogan1","66",NA
"6168","Telefon Ab Lm Ericsson","Slogan2","67",NA
"6169","Telefon Ab Lm Ericsson","Symbol","68",NA
"6170","Telefon Ab Lm Ericsson","TotalAssets","69",NA
"6171","Telefon Ab Lm Ericsson","TotalAssetsCurrency","70",NA
"6172","Telefon Ab Lm Ericsson","TradingName","71",NA
"6173","Telefon Ab Lm Ericsson","Type1","72","Public_company"
"6174","Telefon Ab Lm Ericsson","Type2","73",NA
"6175","Telefon Ab Lm Ericsson","URL1","74","http://www.ericsson.com"
"6176","Telefon Ab Lm Ericsson","URL1","74","http://www.ericsson.com/"
"6177","Telefon Ab Lm Ericsson","URL2","75",NA
"6178","Telefon Ab Lm Ericsson","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Ericsson"
"6179","Safran","AreaServed","1",NA
"6180","Safran","Assets1","2","1.851E10"
"6181","Safran","Assets2","3",NA
"6182","Safran","AssetsCurrency","4","euro"
"6183","Safran","AssetsUnderManagement","5",NA
"6184","Safran","AssetsUnderManagementCurrency","6",NA
"6185","Safran","AssetsYear","7",NA
"6186","Safran","City1","8","Paris"
"6187","Safran","City2","9",NA
"6188","Safran","Country1","10","France"
"6189","Safran","Country2","11",NA
"6190","Safran","EBIT","12",NA
"6191","Safran","EBITCurrency","13",NA
"6192","Safran","Employees","14","70000"
"6193","Safran","EmployeesYear","15",NA
"6194","Safran","Equity1","16","2.47E10"
"6195","Safran","Equity2","17",NA
"6196","Safran","EquityYear","18",NA
"6197","Safran","FormationDate","19",NA
"6198","Safran","FoundationPlace","20",NA
"6199","Safran","Founders1","21",NA
"6200","Safran","Founders2","22",NA
"6201","Safran","FoundingDate","23",NA
"6202","Safran","FoundingYear","24","2005"
"6203","Safran","IncomeYear","25",NA
"6204","Safran","Industry1","26","Aerospace_engineering"
"6205","Safran","Industry1","26","Military"
"6206","Safran","Industry2","27",NA
"6207","Safran","ISIN","28",NA
"6208","Safran","KeyPeople","29",NA
"6209","Safran","KeyPerson","30","Chief_executive_officer"
"6210","Safran","KeyPerson","30","Ross_McInnes"
"6211","Safran","Latitude","31",NA
"6212","Safran","Location1","32",NA
"6213","Safran","Location2","33",NA
"6214","Safran","Location3","34",NA
"6215","Safran","LogoURL","35",NA
"6216","Safran","Longitude","36",NA
"6217","Safran","ManagedBy","37",NA
"6218","Safran","MarketCap","38",NA
"6219","Safran","MarketCapCurrency","39",NA
"6220","Safran","Name","40","Safran S.A."
"6221","Safran","NetIncome","41","1.482E9"
"6222","Safran","NetIncomeCurrency","42","euro"
"6223","Safran","NetIncomeUnit","43",NA
"6224","Safran","NetIncomeYear","44",NA
"6225","Safran","NetProfit","45",NA
"6226","Safran","NetProfitCurrency","46",NA
"6227","Safran","NoOfLocations1","47",NA
"6228","Safran","NoOfLocations2","48",NA
"6229","Safran","NoOfLocationsYear","49",NA
"6230","Safran","OperatingIncome1","50","2.432E9"
"6231","Safran","OperatingIncome2","51",NA
"6232","Safran","ParentCompany","52","Safran"
"6233","Safran","ParentCompany","52","Safran"
"6234","Safran","ParentCompany","52","Safran"
"6235","Safran","ParentCompany","52","Safran"
"6236","Safran","Predecessor1","53",NA
"6237","Safran","Predecessor2","54",NA
"6238","Safran","Predecessor3","55",NA
"6239","Safran","Profit","56",NA
"6240","Safran","ProfitCurrency","57",NA
"6241","Safran","ProfitYear","58",NA
"6242","Safran","RegionServed","59",NA
"6243","Safran","Revenue1","60","1.7414E10"
"6244","Safran","Revenue2","61",NA
"6245","Safran","RevenueCurrency","62","euro"
"6246","Safran","RevenueYear","63",NA
"6247","Safran","Services1","64",NA
"6248","Safran","Services2","65",NA
"6249","Safran","Slogan1","66",NA
"6250","Safran","Slogan2","67",NA
"6251","Safran","Symbol","68",NA
"6252","Safran","TotalAssets","69",NA
"6253","Safran","TotalAssetsCurrency","70",NA
"6254","Safran","TradingName","71",NA
"6255","Safran","Type1","72","S.A._(corporation)"
"6256","Safran","Type2","73",NA
"6257","Safran","URL1","74","http://www.safran-group.com"
"6258","Safran","URL2","75",NA
"6259","Safran","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Safran"
"6260","John Swire & Sons Limited","AreaServed","1",NA
"6261","John Swire & Sons Limited","Assets1","2",NA
"6262","John Swire & Sons Limited","Assets2","3",NA
"6263","John Swire & Sons Limited","AssetsCurrency","4",NA
"6264","John Swire & Sons Limited","AssetsUnderManagement","5",NA
"6265","John Swire & Sons Limited","AssetsUnderManagementCurrency","6",NA
"6266","John Swire & Sons Limited","AssetsYear","7",NA
"6267","John Swire & Sons Limited","City1","8",NA
"6268","John Swire & Sons Limited","City2","9",NA
"6269","John Swire & Sons Limited","Country1","10",NA
"6270","John Swire & Sons Limited","Country2","11",NA
"6271","John Swire & Sons Limited","EBIT","12",NA
"6272","John Swire & Sons Limited","EBITCurrency","13",NA
"6273","John Swire & Sons Limited","Employees","14","129793"
"6274","John Swire & Sons Limited","EmployeesYear","15",NA
"6275","John Swire & Sons Limited","Equity1","16",NA
"6276","John Swire & Sons Limited","Equity2","17",NA
"6277","John Swire & Sons Limited","EquityYear","18",NA
"6278","John Swire & Sons Limited","FormationDate","19",NA
"6279","John Swire & Sons Limited","FoundationPlace","20",NA
"6280","John Swire & Sons Limited","Founders1","21",NA
"6281","John Swire & Sons Limited","Founders2","22",NA
"6282","John Swire & Sons Limited","FoundingDate","23",NA
"6283","John Swire & Sons Limited","FoundingYear","24","1816"
"6284","John Swire & Sons Limited","IncomeYear","25",NA
"6285","John Swire & Sons Limited","Industry1","26","Conglomerate_(company)"
"6286","John Swire & Sons Limited","Industry2","27",NA
"6287","John Swire & Sons Limited","ISIN","28",NA
"6288","John Swire & Sons Limited","KeyPeople","29",NA
"6289","John Swire & Sons Limited","KeyPerson","30","Merlin_Swire"
"6290","John Swire & Sons Limited","KeyPerson","30","Barnaby_Swire"
